customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,tech_support,support_tickets_90d,satisfaction_score,churn
CUST101450,37,72.6,2624.16,One year,DSL,Electronic check,No,2,3,1
CUST101451,25,97.44,2413.08,Month-to-month,Fiber optic,Credit card,Yes,1,5,0
CUST101452,16,77.77,1190.54,Two year,DSL,Credit card,Yes,2,3,0
CUST101453,37,77.05,2755.14,Two year,DSL,Electronic check,Yes,1,3,0
CUST101454,41,91.01,3901.75,Month-to-month,Fiber optic,Electronic check,No,0,3,0
CUST101455,51,81.67,3971.65,Month-to-month,DSL,Bank transfer,Yes,0,4,0
CUST101456,10,83.33,811.22,Month-to-month,Fiber optic,Electronic check,No,3,3,1
CUST101457,47,55.27,2513.27,Month-to-month,No,Electronic check,No,0,4,0
CUST101458,16,45.86,729.31,One year,No,Credit card,No,3,3,0
CUST101459,24,104.23,2569.91,One year,Fiber optic,Electronic check,Yes,0,4,0
CUST101460,27,87.54,2454.82,One year,DSL,Mailed check,Yes,2,3,0
CUST101461,44,75.97,3251.64,Month-to-month,Fiber optic,Electronic check,Yes,1,3,1
CUST101462,34,73.32,2428.79,Two year,DSL,Electronic check,No,1,4,0
CUST101463,15,86.33,1287.96,One year,Fiber optic,Mailed check,No,3,2,0
CUST101464,2,65.57,135.74,Two year,DSL,Electronic check,No,1,4,0
CUST101465,29,75.79,2044.95,Two year,No,Bank transfer,Yes,1,4,0
CUST101466,23,88.13,2121.22,One year,Fiber optic,Credit card,No,0,4,0
CUST101467,6,68.95,421.89,Month-to-month,No,Mailed check,No,1,3,1
CUST101468,25,86.56,2119.66,Two year,Fiber optic,Credit card,No,2,3,0
CUST101469,20,83.05,1660.2,Month-to-month,No,Electronic check,Yes,1,3,0
CUST101470,51,56.54,3013.76,Month-to-month,DSL,Mailed check,No,1,4,0
CUST101471,71,81.17,5452.16,Month-to-month,Fiber optic,Credit card,No,2,2,1
CUST101472,41,92.72,3963.04,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST101473,20,64.43,1216.79,Month-to-month,DSL,Credit card,Yes,0,3,0
CUST101474,22,57.11,1313.11,Month-to-month,DSL,Bank transfer,No,2,4,0
CUST101475,10,97.82,901.8,Two year,Fiber optic,Credit card,Yes,1,4,0
CUST101476,12,53.15,645.59,One year,No,Electronic check,No,0,3,1
CUST101477,19,56.77,996.57,Two year,DSL,Electronic check,Yes,0,4,0
CUST101478,17,51.39,856.23,Two year,No,Mailed check,Yes,1,4,0
CUST101479,6,103.06,569.44,Month-to-month,Fiber optic,Credit card,Yes,2,4,0
CUST101480,51,80.4,3795.18,One year,Fiber optic,Electronic check,No,1,5,1
CUST101481,56,83.68,4793.32,One year,Fiber optic,Electronic check,No,4,5,0
CUST101482,50,88.99,4625.71,Month-to-month,Fiber optic,Credit card,No,1,3,0
CUST101483,57,91.4,5275.75,Two year,Fiber optic,Bank transfer,Yes,1,3,0
CUST101484,72,89.21,6611.01,Two year,Fiber optic,Mailed check,No,2,4,0
CUST101485,10,74.05,696.2,Month-to-month,DSL,Electronic check,No,4,3,1
CUST101486,72,76.7,5510.23,Two year,Fiber optic,Bank transfer,No,3,3,0
CUST101487,15,82.26,1215.04,Month-to-month,Fiber optic,Credit card,No,0,2,1
CUST101488,33,73.28,2494.1,Two year,DSL,Bank transfer,No,1,4,0
CUST101489,4,64.7,256.79,One year,DSL,Electronic check,No,3,2,0
CUST101490,14,73.47,1068.81,Month-to-month,DSL,Mailed check,Yes,1,4,0
CUST101491,41,61.23,2606.38,Two year,DSL,Mailed check,Yes,1,4,0
CUST101492,34,76.48,2508.4,Month-to-month,Fiber optic,Credit card,No,0,3,1
CUST101493,15,56.89,867.76,Month-to-month,DSL,Bank transfer,Yes,4,4,0
CUST101494,22,48.47,1103.6,One year,DSL,Credit card,Yes,1,4,0
CUST101495,12,73.11,848.79,One year,Fiber optic,Mailed check,No,4,3,1
CUST101496,41,87.94,3680.24,Month-to-month,Fiber optic,Electronic check,No,0,3,1
CUST101497,53,70.84,3454.65,One year,No,Bank transfer,Yes,0,5,0
CUST101498,10,94.76,924.4,Month-to-month,Fiber optic,Bank transfer,No,3,3,1
CUST101499,20,101.21,2029.88,Month-to-month,Fiber optic,Electronic check,Yes,1,3,1
CUST101500,5,89.26,431.73,One year,Fiber optic,Bank transfer,Yes,1,4,1
CUST101501,25,47.95,1240.43,Month-to-month,No,Electronic check,Yes,1,4,0
CUST101502,30,42.84,1291.43,Month-to-month,DSL,Bank transfer,No,1,4,0
CUST101503,26,77.07,1983.11,Two year,No,Bank transfer,Yes,2,4,0
CUST101504,29,46.38,1388.75,Two year,No,Electronic check,No,5,2,0
CUST101505,19,77.06,1489.79,One year,DSL,Credit card,Yes,0,4,0
CUST101506,19,80.23,1450.63,One year,Fiber optic,Mailed check,Yes,1,5,0
CUST101507,18,83.71,1543.29,Two year,Fiber optic,Mailed check,Yes,1,4,0
CUST101508,13,50.19,643.84,Two year,No,Credit card,No,0,3,0
CUST101509,15,75.87,1077.43,Month-to-month,No,Credit card,No,2,3,1
CUST101510,29,58.6,1779.11,Month-to-month,No,Mailed check,Yes,0,5,0
CUST101511,51,54.38,2695.97,Month-to-month,No,Bank transfer,No,1,4,1
CUST101512,9,60.99,507.51,Month-to-month,DSL,Mailed check,Yes,0,3,0
CUST101513,19,75.34,1488.27,Month-to-month,DSL,Credit card,Yes,1,4,0
CUST101514,7,79.17,519.0,One year,DSL,Electronic check,Yes,3,3,1
CUST101515,14,80.79,1107.58,One year,DSL,Mailed check,Yes,1,3,0
CUST101516,15,77.0,1140.41,Two year,Fiber optic,Electronic check,No,0,4,0
CUST101517,23,89.88,2106.32,Month-to-month,Fiber optic,Credit card,No,1,4,0
CUST101518,23,79.12,1692.61,Month-to-month,Fiber optic,Credit card,No,1,3,1
CUST101519,20,83.89,1706.83,Month-to-month,Fiber optic,Electronic check,No,0,3,1
CUST101520,28,89.79,2542.13,Month-to-month,Fiber optic,Bank transfer,No,5,3,1
CUST101521,10,79.63,764.24,Month-to-month,DSL,Mailed check,Yes,2,3,0
CUST101522,23,67.21,1581.68,Two year,DSL,Electronic check,Yes,1,3,0
CUST101523,34,65.59,2104.26,Month-to-month,DSL,Electronic check,Yes,0,3,1
CUST101524,9,84.69,796.95,One year,DSL,Credit card,Yes,2,4,0
CUST101525,3,86.17,269.21,Month-to-month,Fiber optic,Electronic check,Yes,1,2,1
CUST101526,41,91.42,3770.11,Month-to-month,Fiber optic,Mailed check,Yes,3,2,0
CUST101527,7,49.53,334.38,Two year,DSL,Credit card,No,3,3,0
CUST101528,13,84.63,1072.64,Two year,Fiber optic,Electronic check,Yes,3,3,0
CUST101529,34,65.21,2259.73,Month-to-month,DSL,Mailed check,No,1,2,0
CUST101530,9,44.56,379.8,Two year,DSL,Credit card,No,1,2,1
CUST101531,39,80.27,3006.92,Month-to-month,Fiber optic,Credit card,Yes,3,2,1
CUST101532,11,58.43,628.27,Two year,No,Electronic check,Yes,3,3,0
CUST101533,10,70.39,719.25,Month-to-month,Fiber optic,Electronic check,No,1,2,1
CUST101534,7,42.54,279.55,Month-to-month,DSL,Bank transfer,No,2,2,1
CUST101535,11,42.83,440.54,One year,No,Electronic check,No,4,2,1
CUST101536,31,51.97,1671.51,Two year,DSL,Bank transfer,No,1,3,0
CUST101537,13,72.01,978.8,Two year,DSL,Electronic check,Yes,2,3,0
CUST101538,41,49.27,1999.2,Month-to-month,DSL,Credit card,No,3,4,0
CUST101539,21,94.13,2001.37,Two year,Fiber optic,Mailed check,No,1,3,0
CUST101540,22,53.58,1114.21,Month-to-month,DSL,Mailed check,No,3,1,1
CUST101541,10,90.1,930.39,Month-to-month,DSL,Credit card,Yes,1,4,1
CUST101542,45,84.62,3932.54,Month-to-month,Fiber optic,Electronic check,No,0,3,1
CUST101543,35,82.09,2700.6,Month-to-month,Fiber optic,Bank transfer,No,3,4,1
CUST101544,34,62.05,2144.09,Month-to-month,No,Credit card,Yes,0,3,0
CUST101545,18,86.73,1478.5,One year,Fiber optic,Bank transfer,No,0,3,1
CUST101546,6,62.67,367.93,Month-to-month,No,Electronic check,Yes,4,3,1
CUST101547,23,94.74,2098.29,One year,Fiber optic,Credit card,No,4,2,1
CUST101548,30,70.36,2181.05,Month-to-month,Fiber optic,Electronic check,No,1,2,1
CUST101549,30,59.94,1763.01,One year,DSL,Mailed check,No,2,3,0
CUST101550,27,58.38,1618.57,Month-to-month,DSL,Electronic check,Yes,2,3,0
CUST101551,26,85.12,2210.81,Month-to-month,DSL,Bank transfer,Yes,0,4,1
CUST101552,11,86.45,935.05,One year,Fiber optic,Electronic check,Yes,2,5,1
CUST101553,12,53.43,645.82,Two year,DSL,Electronic check,No,1,3,0
CUST101554,7,82.0,528.34,Two year,DSL,Mailed check,Yes,1,5,0
CUST101555,41,63.41,2574.71,Month-to-month,Fiber optic,Electronic check,No,1,2,1
CUST101556,69,64.66,4214.98,Two year,DSL,Credit card,No,2,3,0
CUST101557,72,75.47,5552.66,One year,Fiber optic,Mailed check,Yes,0,4,0
CUST101558,24,89.09,2207.94,Two year,Fiber optic,Bank transfer,Yes,1,3,0
CUST101559,26,81.96,2167.46,Month-to-month,Fiber optic,Electronic check,Yes,4,2,1
CUST101560,18,107.93,2024.46,Month-to-month,Fiber optic,Credit card,No,7,2,1
CUST101561,24,64.84,1460.84,Month-to-month,DSL,Electronic check,No,2,4,1
CUST101562,9,45.96,392.27,Two year,No,Mailed check,No,4,3,0
CUST101563,18,84.9,1547.48,Month-to-month,Fiber optic,Electronic check,Yes,3,2,1
CUST101564,10,95.15,892.31,Month-to-month,Fiber optic,Credit card,No,3,2,1
CUST101565,16,40.53,639.54,One year,No,Bank transfer,Yes,2,3,0
CUST101566,11,100.44,1114.64,Two year,Fiber optic,Electronic check,Yes,1,4,0
CUST101567,30,90.36,2567.94,One year,Fiber optic,Electronic check,No,3,2,1
CUST101568,32,69.92,2175.19,One year,DSL,Mailed check,Yes,0,4,0
CUST101569,26,88.98,2372.35,Month-to-month,Fiber optic,Electronic check,No,2,4,1
CUST101570,12,77.33,897.45,Two year,DSL,Bank transfer,No,0,3,0
CUST101571,7,63.0,445.33,Month-to-month,No,Electronic check,No,2,3,1
CUST101572,33,68.16,2347.84,Month-to-month,DSL,Electronic check,Yes,2,3,0
CUST101573,21,70.33,1505.3,Month-to-month,DSL,Credit card,Yes,1,3,0
CUST101574,3,90.47,277.71,Month-to-month,Fiber optic,Mailed check,No,4,3,0
CUST101575,23,96.16,2125.09,One year,Fiber optic,Electronic check,Yes,4,2,1
CUST101576,26,62.04,1519.12,One year,No,Mailed check,No,0,4,0
CUST101577,5,42.16,214.26,Month-to-month,No,Credit card,No,2,4,0
CUST101578,30,89.36,2621.72,Month-to-month,No,Credit card,Yes,2,4,0
CUST101579,5,93.5,472.26,Month-to-month,Fiber optic,Bank transfer,Yes,1,3,0
CUST101580,11,72.62,766.61,Month-to-month,No,Credit card,Yes,1,4,1
CUST101581,5,98.77,467.71,Two year,Fiber optic,Electronic check,Yes,2,3,0
CUST101582,10,66.42,654.41,One year,DSL,Electronic check,No,3,1,0
CUST101583,7,53.83,352.35,Month-to-month,DSL,Electronic check,No,4,2,1
CUST101584,41,88.88,3620.09,Month-to-month,Fiber optic,Electronic check,No,4,3,0
CUST101585,17,87.01,1407.8,Two year,DSL,Credit card,Yes,2,3,0
CUST101586,14,83.04,1092.23,Two year,DSL,Electronic check,Yes,1,4,0
CUST101587,44,71.32,3082.75,Two year,No,Mailed check,No,4,2,0
CUST101588,42,85.82,3592.49,Month-to-month,Fiber optic,Electronic check,No,0,4,1
CUST101589,15,71.4,1095.86,Month-to-month,Fiber optic,Credit card,No,4,3,1
CUST101590,25,72.25,1728.57,Month-to-month,DSL,Credit card,Yes,1,3,1
CUST101591,13,86.33,1116.34,One year,Fiber optic,Bank transfer,No,1,3,1
CUST101592,19,89.69,1696.53,Month-to-month,Fiber optic,Mailed check,Yes,1,3,0
CUST101593,8,81.23,611.91,One year,Fiber optic,Credit card,No,1,3,0
CUST101594,28,93.75,2421.8,Month-to-month,Fiber optic,Credit card,No,2,3,0
CUST101595,45,71.32,3205.85,One year,DSL,Bank transfer,No,4,2,1
CUST101596,40,49.65,1966.1,Month-to-month,No,Bank transfer,No,2,2,1
CUST101597,21,61.53,1347.81,Two year,No,Electronic check,No,2,4,0
CUST101598,3,78.23,234.18,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST101599,12,96.33,1093.56,One year,Fiber optic,Credit card,No,3,2,1
CUST101600,19,53.44,1032.4,Month-to-month,DSL,Electronic check,No,3,3,1
CUST101601,6,57.5,318.4,One year,DSL,Electronic check,Yes,1,3,0
CUST101602,5,64.73,327.39,One year,DSL,Electronic check,No,2,4,0
CUST101603,54,72.39,4009.47,Month-to-month,DSL,Credit card,No,1,3,0
CUST101604,37,62.59,2181.84,Month-to-month,DSL,Mailed check,Yes,0,3,0
CUST101605,30,101.27,2903.48,Month-to-month,Fiber optic,Credit card,Yes,3,3,1
CUST101606,34,58.87,1866.6,Month-to-month,No,Bank transfer,Yes,0,3,0
CUST101607,7,75.95,502.74,One year,DSL,Electronic check,Yes,1,3,0
CUST101608,9,101.01,866.19,Month-to-month,Fiber optic,Bank transfer,No,1,4,0
CUST101609,24,63.87,1466.13,Month-to-month,No,Electronic check,No,3,2,0
CUST101610,26,95.26,2425.83,Month-to-month,Fiber optic,Mailed check,Yes,4,2,1
CUST101611,6,84.48,528.58,Month-to-month,Fiber optic,Mailed check,No,2,3,1
CUST101612,23,80.9,1729.63,Month-to-month,DSL,Bank transfer,Yes,1,3,1
CUST101613,19,75.57,1384.57,One year,DSL,Mailed check,No,4,3,1
CUST101614,39,52.51,1942.39,Month-to-month,Fiber optic,Mailed check,No,6,3,0
CUST101615,26,80.84,2139.49,Two year,Fiber optic,Credit card,Yes,0,4,0
CUST101616,58,97.5,5889.74,One year,Fiber optic,Electronic check,Yes,1,5,0
CUST101617,15,78.52,1149.97,Month-to-month,Fiber optic,Credit card,No,1,4,0
CUST101618,7,71.75,520.85,Two year,DSL,Mailed check,Yes,2,3,0
CUST101619,57,84.51,4968.85,One year,Fiber optic,Bank transfer,No,2,5,0
CUST101620,27,85.55,2232.42,One year,DSL,Electronic check,Yes,1,3,0
CUST101621,19,69.28,1228.46,Month-to-month,DSL,Electronic check,Yes,3,3,1
CUST101622,10,50.68,530.16,One year,DSL,Bank transfer,No,2,3,0
CUST101623,15,65.38,1005.4,Month-to-month,No,Credit card,Yes,0,5,0
CUST101624,15,84.87,1290.09,Month-to-month,Fiber optic,Mailed check,No,1,4,0
CUST101625,7,86.07,588.91,Month-to-month,Fiber optic,Electronic check,No,2,3,1
CUST101626,2,60.26,114.18,Month-to-month,Fiber optic,Credit card,No,5,3,1
CUST101627,14,87.59,1181.72,One year,Fiber optic,Credit card,No,2,2,0
CUST101628,34,49.51,1649.39,Month-to-month,DSL,Bank transfer,No,1,3,1
CUST101629,48,82.04,3944.2,Month-to-month,Fiber optic,Electronic check,No,1,5,0
CUST101630,40,71.01,2654.76,Two year,DSL,Mailed check,Yes,0,5,0
CUST101631,42,46.95,1997.57,Month-to-month,No,Credit card,Yes,3,3,0
CUST101632,8,78.85,639.95,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST101633,25,89.2,2338.32,Month-to-month,Fiber optic,Electronic check,Yes,0,4,0
CUST101634,30,58.16,1781.96,Two year,DSL,Bank transfer,No,1,4,0
CUST101635,31,66.29,2154.89,One year,DSL,Mailed check,No,4,3,0
CUST101636,19,72.83,1284.52,One year,Fiber optic,Electronic check,No,2,3,0
CUST101637,22,80.61,1845.64,Two year,DSL,Bank transfer,No,2,3,0
CUST101638,39,77.61,3098.38,One year,Fiber optic,Credit card,No,3,3,1
CUST101639,29,69.78,2010.7,Two year,DSL,Credit card,Yes,2,5,0
CUST101640,33,77.12,2458.17,One year,DSL,Electronic check,Yes,2,3,0
CUST101641,14,80.57,1059.0,Two year,Fiber optic,Credit card,No,3,3,0
CUST101642,32,95.9,2850.75,One year,Fiber optic,Bank transfer,Yes,2,4,0
CUST101643,22,65.36,1390.21,Month-to-month,DSL,Electronic check,No,4,2,1
CUST101644,37,54.12,1948.88,Month-to-month,DSL,Electronic check,No,3,3,1
CUST101645,11,50.89,570.15,Month-to-month,No,Credit card,Yes,1,4,0
CUST101646,35,73.86,2464.01,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST101647,16,60.77,929.89,Two year,DSL,Electronic check,Yes,2,4,0
CUST101648,35,75.65,2499.4,One year,DSL,Bank transfer,Yes,1,5,1
CUST101649,25,55.84,1457.05,One year,DSL,Bank transfer,No,3,3,0
CUST101650,21,82.18,1621.27,One year,Fiber optic,Electronic check,No,4,4,0
CUST101651,16,99.42,1571.97,Two year,Fiber optic,Bank transfer,Yes,1,5,0
CUST101652,19,61.84,1135.73,One year,DSL,Bank transfer,No,0,3,0
CUST101653,14,84.6,1177.15,Month-to-month,Fiber optic,Credit card,No,4,3,1
CUST101654,16,99.36,1464.53,Month-to-month,Fiber optic,Bank transfer,Yes,4,3,0
CUST101655,29,93.41,2795.42,Month-to-month,Fiber optic,Electronic check,Yes,2,2,0
CUST101656,4,78.8,306.49,Month-to-month,No,Credit card,Yes,0,5,1
CUST101657,34,76.87,2493.2,Month-to-month,DSL,Bank transfer,No,1,3,0
CUST101658,35,70.69,2376.72,Month-to-month,No,Mailed check,No,1,4,0
CUST101659,17,26.56,472.15,Month-to-month,No,Electronic check,No,2,3,1
CUST101660,23,67.34,1499.2,Month-to-month,DSL,Bank transfer,No,1,2,1
CUST101661,9,77.33,682.88,Two year,DSL,Electronic check,No,1,4,0
CUST101662,27,82.48,2298.78,Month-to-month,DSL,Mailed check,Yes,2,4,1
CUST101663,10,88.57,929.49,Two year,DSL,Electronic check,Yes,0,3,1
CUST101664,1,48.23,50.47,Month-to-month,No,Bank transfer,No,0,2,0
CUST101665,47,52.56,2315.74,Two year,No,Electronic check,No,5,3,0
CUST101666,8,68.02,540.12,One year,DSL,Bank transfer,No,3,3,1
CUST101667,19,76.27,1445.96,Two year,DSL,Bank transfer,Yes,0,4,0
CUST101668,24,82.59,2025.32,Month-to-month,DSL,Mailed check,Yes,2,2,1
CUST101669,29,75.31,2146.97,One year,Fiber optic,Credit card,No,2,4,0
CUST101670,20,84.37,1655.72,Month-to-month,Fiber optic,Mailed check,No,0,3,0
CUST101671,25,71.08,1717.98,Month-to-month,Fiber optic,Bank transfer,No,2,4,1
CUST101672,16,99.99,1623.79,One year,Fiber optic,Mailed check,Yes,2,3,0
CUST101673,5,66.54,334.37,Month-to-month,DSL,Credit card,Yes,1,4,0
CUST101674,20,76.59,1605.25,Month-to-month,Fiber optic,Credit card,No,0,2,1
CUST101675,31,53.11,1640.22,Two year,No,Mailed check,No,0,3,0
CUST101676,8,86.53,719.56,Month-to-month,Fiber optic,Credit card,Yes,1,4,0
CUST101677,24,90.32,2266.81,One year,Fiber optic,Electronic check,Yes,3,4,1
CUST101678,65,71.41,4293.09,Month-to-month,DSL,Credit card,No,3,3,1
CUST101679,19,98.24,1726.48,Month-to-month,Fiber optic,Mailed check,No,2,2,1
CUST101680,20,109.75,2299.55,Month-to-month,Fiber optic,Electronic check,Yes,2,4,1
CUST101681,4,81.06,323.55,Month-to-month,Fiber optic,Bank transfer,No,2,3,1
CUST101682,8,53.9,412.55,Two year,DSL,Electronic check,Yes,0,3,0
CUST101683,10,95.45,932.9,Two year,Fiber optic,Credit card,Yes,2,4,0
CUST101684,30,86.4,2534.05,Month-to-month,DSL,Credit card,Yes,2,4,0
CUST101685,9,100.07,840.78,Month-to-month,Fiber optic,Bank transfer,Yes,3,2,1
CUST101686,27,80.8,2265.39,Two year,Fiber optic,Electronic check,No,3,3,0
CUST101687,11,79.61,842.18,Month-to-month,Fiber optic,Credit card,Yes,4,2,1
CUST101688,5,99.2,491.72,Month-to-month,Fiber optic,Credit card,Yes,2,4,1
CUST101689,33,67.72,2308.52,Month-to-month,DSL,Bank transfer,Yes,1,4,0
CUST101690,15,93.88,1458.34,One year,Fiber optic,Mailed check,Yes,1,4,0
CUST101691,29,64.9,1777.37,Month-to-month,DSL,Mailed check,Yes,3,4,0
CUST101692,4,51.83,195.3,Month-to-month,No,Electronic check,Yes,2,3,1
CUST101693,2,84.22,157.99,Two year,Fiber optic,Credit card,Yes,3,3,0
CUST101694,22,72.95,1525.29,Two year,No,Electronic check,No,2,4,0
CUST101695,7,82.13,552.77,One year,DSL,Electronic check,Yes,2,3,1
CUST101696,22,70.05,1563.61,One year,DSL,Electronic check,Yes,0,1,1
CUST101697,22,41.12,850.16,Two year,No,Mailed check,No,3,3,0
CUST101698,20,105.44,1999.68,One year,Fiber optic,Bank transfer,Yes,2,4,0
CUST101699,41,84.03,3338.82,One year,DSL,Credit card,Yes,0,4,0
CUST101700,26,80.37,1928.89,Month-to-month,DSL,Credit card,Yes,2,4,0
CUST101701,65,64.61,4001.16,Month-to-month,DSL,Electronic check,Yes,1,4,0
CUST101702,15,94.5,1389.7,Two year,Fiber optic,Electronic check,Yes,2,3,0
CUST101703,6,96.66,575.52,One year,Fiber optic,Mailed check,Yes,2,4,0
CUST101704,12,56.73,682.39,Month-to-month,No,Credit card,No,2,3,1
CUST101705,16,70.18,1090.27,One year,DSL,Credit card,Yes,0,4,0
CUST101706,69,118.75,8137.48,Two year,Fiber optic,Electronic check,Yes,3,3,0
CUST101707,21,70.44,1526.13,Month-to-month,Fiber optic,Electronic check,No,5,3,1
CUST101708,42,51.98,2214.56,One year,DSL,Credit card,No,2,3,0
CUST101709,14,82.76,1152.56,Month-to-month,Fiber optic,Bank transfer,No,3,2,1
CUST101710,13,90.09,1195.7,One year,Fiber optic,Mailed check,Yes,4,3,0
CUST101711,4,69.49,266.32,Two year,No,Electronic check,No,3,2,1
CUST101712,68,94.72,6727.18,Two year,Fiber optic,Electronic check,No,2,4,0
CUST101713,52,86.76,4555.14,Two year,Fiber optic,Electronic check,Yes,3,4,0
CUST101714,24,53.53,1294.13,One year,DSL,Bank transfer,No,0,4,0
CUST101715,17,88.38,1535.61,Month-to-month,Fiber optic,Bank transfer,No,4,2,1
CUST101716,22,88.41,1790.38,One year,Fiber optic,Mailed check,Yes,2,5,0
CUST101717,6,61.12,344.11,Month-to-month,DSL,Bank transfer,Yes,0,3,0
CUST101718,29,71.45,2060.61,One year,DSL,Electronic check,Yes,2,2,1
CUST101719,49,72.19,3534.05,Month-to-month,Fiber optic,Electronic check,No,1,3,1
CUST101720,51,63.78,3372.12,Month-to-month,DSL,Electronic check,No,4,2,0
CUST101721,4,56.12,222.07,Month-to-month,No,Electronic check,No,0,1,1
CUST101722,42,99.19,3978.18,Month-to-month,DSL,Credit card,Yes,1,5,0
CUST101723,6,70.45,415.79,Month-to-month,DSL,Electronic check,Yes,2,3,1
CUST101724,2,34.39,66.1,Month-to-month,No,Electronic check,No,0,4,0
CUST101725,43,91.67,3975.04,Month-to-month,Fiber optic,Credit card,No,5,3,1
CUST101726,13,57.87,751.95,Month-to-month,DSL,Mailed check,No,1,4,0
CUST101727,39,84.36,3107.71,Two year,Fiber optic,Electronic check,No,2,3,0
CUST101728,37,84.13,3014.17,Month-to-month,Fiber optic,Electronic check,No,1,5,1
CUST101729,34,33.7,1154.88,Two year,No,Electronic check,No,3,2,1
CUST101730,21,77.63,1699.95,Month-to-month,Fiber optic,Electronic check,No,2,3,1
CUST101731,6,95.22,554.98,Two year,Fiber optic,Bank transfer,No,4,2,1
CUST101732,16,84.5,1370.73,One year,Fiber optic,Mailed check,No,3,4,1
CUST101733,52,56.35,2856.49,Two year,DSL,Electronic check,No,1,4,0
CUST101734,40,59.47,2306.2,Two year,No,Credit card,No,3,2,0
CUST101735,17,71.57,1219.44,One year,Fiber optic,Electronic check,No,3,3,0
CUST101736,16,53.87,900.6,Month-to-month,No,Mailed check,No,1,4,0
CUST101737,32,83.0,2554.79,Month-to-month,Fiber optic,Electronic check,Yes,3,3,1
CUST101738,23,56.79,1277.13,Month-to-month,No,Electronic check,No,0,3,1
CUST101739,17,59.84,943.06,Two year,No,Bank transfer,No,4,3,0
CUST101740,30,94.98,2854.7,Two year,Fiber optic,Electronic check,Yes,1,3,0
CUST101741,29,73.96,2077.84,Month-to-month,No,Electronic check,Yes,2,4,0
CUST101742,12,101.03,1134.28,One year,Fiber optic,Mailed check,Yes,3,3,0
CUST101743,26,71.11,1849.86,Month-to-month,DSL,Credit card,No,2,3,1
CUST101744,28,85.39,2411.07,One year,Fiber optic,Mailed check,No,3,3,0
CUST101745,20,69.93,1309.1,One year,Fiber optic,Electronic check,Yes,1,4,1
CUST101746,11,59.55,653.7,Month-to-month,No,Electronic check,No,3,3,0
CUST101747,16,61.75,1017.45,Two year,DSL,Mailed check,No,3,3,0
CUST101748,9,74.95,668.07,Month-to-month,DSL,Electronic check,No,3,2,1
CUST101749,27,51.82,1432.08,One year,No,Electronic check,No,2,3,0
CUST101750,4,80.54,317.01,One year,Fiber optic,Mailed check,No,2,3,0
CUST101751,55,86.65,4528.26,Month-to-month,Fiber optic,Credit card,Yes,2,4,0
CUST101752,48,86.94,3922.85,Month-to-month,No,Credit card,Yes,1,4,0
CUST101753,28,101.49,2699.55,Month-to-month,Fiber optic,Electronic check,Yes,3,4,1
